account_id,transaction_id,transaction_amount,transaction_type,location,is_fraud,credit_score,income
6d40d74f-28de-4014-8435-fab3478446f9,524fd434-3d93-46a3-8087-c7dd2a97af11,3916.22,deposit,South Teresa,0,302,127824.79
6dd3b1b4-67db-4ee5-8809-cd25ed579280,33a05920-ef77-4d89-90c2-c51513107432,2020.16,transfer,Johnburgh,0,730,86726.14
c4262032-c503-45b7-90b7-6988aff1e86c,27148c64-7e2d-4274-8cf3-fe8b21d10761,4285.29,deposit,West Zachary,0,317,58355.89
3a0470d0-6538-4cdc-84a0-06bc39a6ef8b,550ffc94-39bf-446d-b2a0-e50a376f5cf4,3403.56,payment,Lake Nathan,0,609,99649.98
094b0cb6-ecb7-40a7-8caf-6be62ae01d0c,148e864a-d085-478c-8e6a-a6b26d0ad44a,2957.48,transfer,Lake Shannon,0,454,78558.66
5409d8fc-0392-4663-932e-498929484b80,8de3e9c6-70ca-46c4-b9bf-b4afe746610f,648.62,payment,North Matthewport,0,476,140308.81
ebb08555-ead9-4ca4-aad0-4b06d35036e5,fa290f9f-c50d-4c70-a609-3fd62f3969a8,3662.3,deposit,Collinland,0,396,66165.55
593a5195-1c76-45d7-b13f-530c005aaa84,18356470-ddd4-4268-bfd5-5af845090efe,2555.96,deposit,Lake Catherineview,0,447,83140.84
fcfa52e7-b122-43d2-8473-176b9776e06c,203470d2-fbb0-48ae-8c02-d671b3e33af5,2536.86,payment,Gomezstad,0,323,113364.38
b7e6e472-6575-47a3-aacc-b9092d105f22,8e4b4f28-f236-4853-9b9f-209eefb9c460,757.03,transfer,Jessicaborough,0,700,73334.36
64147a48-275f-4422-b69f-bfbdf724667f,0ac04028-1884-4f1b-b2c1-29197f2c8d5d,621.02,transfer,Sherryside,0,835,31984.05
a4ea7def-caeb-4190-802d-28d018bd124e,20232afc-4453-4d27-9d49-3ceb9df397a9,4314.69,transfer,Port Amber,0,305,71083.22
0f853522-bf9f-42d1-b28f-9e9d5af4a9cf,32002a65-6056-478d-9589-097e923226dc,921.85,transfer,Lisamouth,0,580,106284.59
d2618a66-6cf0-48ce-b9c5-df85e6a0aac9,e3b9d17c-3634-4137-abba-5c8c4028fc42,3490.41,transfer,Edwardberg,0,550,95555.59
c8e097a3-e040-4aeb-9c82-df6c05b12b7c,d18dd465-9ead-4f59-8347-895f1837cbdc,4081.82,transfer,Vanessamouth,0,378,128511.3
4503eee2-d193-4b7f-b46e-216322d77b02,169e7250-945a-4f50-a763-bf5c49ec4950,1465.24,payment,Weavershire,0,458,113628.91
b71951c8-ae72-441e-ae5c-6a55f2cf1212,67a75a8d-1aca-4982-8e7c-42111037b319,1386.84,deposit,Ruizstad,0,690,38762.56
8a7fd76e-e175-452a-b969-456443a7b566,2baa2c21-e165-4859-a624-22bdd17463ac,2621.39,transfer,East Daniellefurt,0,773,85444.8
e84039b9-5ee3-4097-901d-cb393fa4ef6a,5477243b-4feb-497d-bd86-31698c518fd0,4611.42,payment,South Amanda,0,460,130607.23
83b6bca8-a3d8-4ec3-af6e-05b125bfe0ed,0e129a41-84f9-49cd-a5d5-4a4f01b6942c,3806.76,withdrawal,East Michaelhaven,0,588,82612.19
d54c80c1-f19d-4a3d-9546-36594ce732f0,3ab52824-c9de-42ad-b4d3-ed2d7aebf866,4119.89,transfer,Michelleberg,0,840,77133.95
742431cb-269f-46ca-92bf-0fe1b70bf129,587ec425-ee02-48b1-9bbe-a56e96334b5f,3284.6,payment,Ruthchester,0,804,44507.85
c7bc5b9f-90d7-4d70-bc44-e82815e6d142,8c9db9b5-0fea-4161-ba65-c7a00707ee11,949.12,deposit,Fletcherville,0,520,130163.0
1142ad63-c7c1-41c2-807c-3350ec5eb3e6,960fecb3-5b73-408c-97a6-4f5894c51ef5,1617.46,withdrawal,Hardyville,0,718,104641.02
67cef2ea-737d-4b43-a2a4-87a39ee44934,82d82be8-b209-4e9d-a776-087227826575,975.03,deposit,Michaelport,0,758,32091.92
e63783a0-af8e-4221-8574-62aa43c8c74f,6a7d0a95-f454-4c7e-a7cc-34030e159388,3543.92,deposit,North Martin,0,736,88675.09
76cd1315-5a32-4f9e-b9b1-17c24397d766,999c071a-51fc-4c8b-a5c2-3905dc1549d9,2372.76,withdrawal,New Justin,0,402,81039.06
65201262-171e-4b5b-ac6e-b2d1acfd2867,3b97b8f5-ded9-48ac-b309-bf399fc9c755,165.54,payment,East Jacobtown,0,735,123802.66
e6d7ab2b-79d1-4561-9cc0-eef77c3fd639,de16ce47-bce6-4d4e-84a6-1b75325e9107,3363.4,payment,West James,0,685,37382.91
f0538036-227c-4033-b542-044123e79ebe,c92e6154-97e2-401c-a3a9-4274975dffb5,460.11,transfer,Port Richardberg,0,848,25628.53
93f150d9-869a-4f4b-8074-1e8be42d7776,387467e9-9a14-4a46-b589-8f43fbfb98bf,1128.25,withdrawal,West Leonardhaven,0,765,36776.41
62dc0615-5d8f-46ed-83d9-15a50c575bc0,1408b409-8e4f-47c8-9395-0ed394a0e301,412.54,withdrawal,New Jody,0,438,28056.36
34564bef-ee62-4363-b426-9a3819735ef7,ab7c8616-83ac-4d6e-9989-8c507f051ea5,2236.89,payment,Lake Melissashire,0,701,67922.11
b17f58e2-74a5-4f06-a3ae-cf6476b81453,84206049-edd7-46a0-8f8a-5f6c89dfead2,2071.4,withdrawal,Deanfurt,0,407,139618.56
81672ea3-e1c3-4f6a-aefd-406ba9448bf1,ddd72335-f2da-4ca0-8df5-7a8310f2f034,1620.21,payment,Deborahville,1,378,128964.05
77eb7817-8ec6-4b06-9194-a427c599428b,240303d6-f870-4660-b863-e624286fb04a,2900.07,withdrawal,North Martin,0,459,48900.1
7d04f66b-2cfb-488b-878f-95f94b21f4f9,dd600c51-ec72-4189-8171-e44483415d20,495.5,withdrawal,Johnchester,1,300,143621.85
1676629e-f3bc-4070-9ce9-8afe0cf36fd7,1b9b31c3-a5dd-43aa-99c8-608452bbc66c,3596.67,transfer,Lake Justin,0,828,53223.92
f9cb28ae-a73d-4969-8ef4-495b732a034c,fcc8291e-7533-434c-b196-5a13003e95e4,445.95,deposit,Georgeshire,0,770,62039.12
9fdd452a-ddd7-4856-8dca-9dfc8a82e1ae,8c77adf4-5640-4be9-a317-f97a4b82a8bb,11.61,payment,Robertshaven,0,753,83029.77
b1f51211-49f1-42d2-a8e2-82f9b028d8cb,49388c5d-649f-4142-84ec-1d1e6f5b2d58,2695.33,payment,Youngberg,0,768,41468.15
ce2b0eb6-2c49-41bb-a900-497ce6fb9a6c,cd730a67-3d20-4c2d-8f12-2df333b8a56a,1909.32,deposit,Reidberg,0,658,39698.56
11f575a7-b33b-4ed9-963d-8a94b28425ef,ee6fcca8-8605-4d59-9514-97c53be5d365,3762.89,payment,Lake Meagan,0,510,87406.84
ae0134a9-3ecc-41b2-81ed-f8905cd3505f,c5746fef-7f3b-4231-b7c8-d7388c63e2d3,3053.88,deposit,Jessicaville,0,581,36607.74
7094d71a-03c7-4540-9804-9cd6e1d3dcf3,e66ab1ba-4a7e-43e7-a892-ddf3ea573dee,569.59,transfer,Holdenstad,0,458,124070.09
fbb13532-8df5-4305-a415-9d7370cf4548,c667cfba-f040-4c4d-9974-259efa1935d6,987.69,withdrawal,North Ryanside,0,420,20951.93
d68e7fb2-294d-4e4d-addf-88fb488c56ec,29f6a287-1e07-4408-95c6-bbb3aaa37ee2,387.33,payment,North Devin,0,814,56922.26
f841351b-f761-4353-9e72-71b1c046d395,c53f2ad1-2bd6-4b83-adb3-ad6b565d8972,769.18,deposit,North Michaela,0,372,32686.41
91405f01-f7e4-43ef-ba80-4e9937370733,880012c4-5d6c-4c88-be5c-1050ade244c6,2335.25,deposit,Port Angela,0,401,128640.68
ee2824cb-d8a8-416a-9bcc-c7cb99da1cd2,2e04ce12-9d5f-45ae-a649-62e4c1d80673,1562.24,withdrawal,Palmerborough,0,398,129419.66
c545102c-6176-4d6e-ba7a-9f91b4e04277,0f78398b-93f3-4680-84fd-3ca6b236b91f,3295.85,payment,Jonesmouth,0,650,109950.67
380a8c4d-b6f4-4269-973f-59743426c526,055328d4-7a4b-42c5-95d9-1b16344931d1,974.12,payment,West Jonathanside,0,755,129890.14
5c07ad1d-320b-486f-9ee3-a6b37490c0bb,033150fa-4f28-4be7-9269-342685f8027a,2041.62,transfer,Summersville,0,781,144946.15
ff7a3eec-7c58-46cb-afa0-f4022938a38e,9ea0309a-9a7b-4f5b-9efb-e6203d5315af,315.83,payment,West Amyshire,0,837,50568.32
ae85f274-83f1-417f-b2dc-b39e86fa32e8,8d02d099-7d36-411c-8260-f3c9bac81e4f,2690.88,payment,Port Jessicachester,0,345,26784.55
bfd73c1b-4fab-4bff-9164-ba947bfa0a6d,6ac2411d-6398-43eb-af91-e2a46cbca0d4,3838.55,withdrawal,Lake Tinaville,0,609,61003.23
eccc13ef-285f-40e4-96ed-462c6ec6dd30,dc1a6713-9f6c-478f-a702-f48d10469395,3272.6,payment,West Micheleport,0,656,55046.9
68d09ee7-d51e-4609-9457-096bafdcf272,1973688a-f2e9-4006-82c3-38cb81caaa24,2599.9,transfer,Port Grant,0,496,56831.88
6bb42d2a-2468-4dad-a255-ee54d5f11dd3,fc2e728f-9f6c-4fd5-81ad-27bbc4f46e36,2341.51,withdrawal,Johnchester,0,593,99669.43
3c8b42b9-da4c-4415-abb0-2ff96ac565e2,91c904bb-0d83-482a-9854-82e582181d65,604.51,transfer,South Henry,0,300,53088.51
abc87500-d1da-496f-b613-b8f7d4d2be6a,f4d89063-1c8e-4e86-bf93-d1fddb3defa8,3176.56,deposit,New David,0,645,26443.33
c85ff053-862c-40ef-82a4-565e47c884b3,88514c9e-5d9b-49e5-92a8-9d8587c9927b,4910.6,withdrawal,North Emily,0,495,137052.69
2c31c7d6-9e06-43cf-a1a2-497665cf9845,90184889-170f-43a2-bb19-d80a27d58fbc,1319.0,withdrawal,Klinefort,0,476,90558.85
be28a4da-4054-4f5f-ad25-ee9bfd03233e,6084d323-30c3-4887-a0be-763b646ae947,835.65,withdrawal,West Linda,0,445,109040.82
3d84808b-b8e0-4611-86e1-3ab007da402b,c2b48ca4-6520-4776-b012-a9ef7d33ea4d,877.19,payment,Nicolefort,0,409,89447.81
3a713914-6d9b-416f-bdcb-94e4dab65491,9c2bead7-17bf-41b0-b279-018f060ca80c,2207.9,payment,Haleytown,0,702,101047.24
a13495c7-7322-492f-9778-0c4086bf5f60,852e904a-e825-4e1f-a10f-d51d3ca0d6ea,134.7,withdrawal,Lake Danaburgh,0,699,22024.73
493a44f5-9e88-46e9-8b2b-1d6573c31202,863bef4a-4e92-44bc-948d-49b483b82899,3814.56,payment,Jeffersonport,0,407,135369.82
99612873-550f-46fb-86ce-6e359a61aeea,8aaa2c8d-33ce-4111-ab8f-d9368d96a11f,1566.0,withdrawal,Staceyland,1,646,90138.65
07cb40ae-5547-413d-8def-5b561b18b1c0,b4c6c9d4-cf55-42c2-85b8-c3225a06bd32,3154.58,withdrawal,Port Sandraport,0,632,107054.41
2c8aabcf-27f9-4dfd-a0a6-c4baa748be55,3eadb0f2-c043-406b-a0cb-f3b60056e4f0,1526.05,deposit,West Martha,0,504,80729.72
e9fd4d42-9d77-4dd3-b863-229388423ffc,a8d5b827-1fdb-4bd6-ba23-be680fe0c4b4,4370.94,payment,Wongmouth,0,311,32705.89
7eca38a8-9b47-44d3-91f9-e27f0dd5231d,ec6d0f6c-a2ad-47d9-90ec-5df36756a4ac,4601.64,withdrawal,Baxterside,0,771,83071.39
a6fc48ec-a344-4fa6-92ad-e89e3e9cb611,95cc57b9-a718-4ae8-a244-d4dd22473ee9,595.1,deposit,Debrachester,0,690,124361.67
58f7dc1e-8a14-4f81-b207-8f417554eaaa,56551817-73bc-4ba1-a82b-e8b1d3b8348b,2461.66,deposit,Port Erinbury,0,598,125328.37
4458e9e6-0450-492b-a1cb-cf4aeaaceb9c,252bd55e-d680-4095-8fbb-067c3ec008df,4821.1,deposit,East Rhonda,0,693,111292.69
fe70a8ce-b7aa-443e-adaa-9ba373b0b01c,778be685-e2d0-4b69-9be3-c886f9660968,1965.19,transfer,Campbellfort,0,835,122390.17
df246fc2-2f3e-4a2e-b6d2-f83094274659,5584ac68-1f22-4ae6-8c98-c46f7bde8ee6,1220.42,payment,South Arthur,0,338,20148.17
63b19f28-67f1-4f37-b4ef-b03d4ce89295,5056e267-3c19-4ca9-ac39-670bb936fbe5,1335.31,withdrawal,Port Aaron,0,498,20688.97
02df2b99-7dc5-4c9c-85e3-98c667a27f23,2b6393f7-a34f-4c79-8d80-e5a0e9d2ce64,1520.0,deposit,Elizabethside,0,337,67350.42
9457d0e8-ad77-4e71-a51c-37f2e19f288c,b2ed4081-39da-45aa-a010-fb171ab22467,3082.11,payment,South Christine,0,707,106519.28
39d35b21-e96f-45b6-9f31-54aafe10c094,6affb0c7-99b0-4c3f-830a-460e4d14d92d,4692.91,withdrawal,Owensville,1,832,71107.96
47995b7f-e989-45d8-968f-12997ae54b2a,4f5a279b-81f3-46d4-a6e6-c8c37ad08028,2198.62,payment,Lake Kimberlytown,0,759,82663.34
36a8644e-65db-4833-aea0-7313a44b5347,028329cd-0d2a-4aff-b189-968acd10cbb8,3407.7,deposit,Port Georgeberg,0,819,97210.69
16e6a0d1-2c05-4457-bfcc-afdfafa5565e,292d0632-d2e8-488f-8323-68e4df0ccd61,4279.67,transfer,Lake Melanie,0,416,24615.94
e67e5c7c-3c0f-4cae-8492-4b2f8d038ad8,a0227cfa-c8c9-4ccf-a058-f42a0d9af443,1632.8,transfer,Hickshaven,0,778,85222.91
b290e29a-ed92-4fb1-b0b5-e8b64e287d2d,7908bbe5-fd29-4339-b254-b27f1dc10f09,599.92,deposit,Millerport,0,473,86271.36
634684a3-76a1-48ab-b8c0-36b8037d81b0,b4a29728-7504-49e9-a400-3da566b9549b,335.34,withdrawal,Kimberlyhaven,0,528,117316.02
230eb3a4-c8ba-4719-922a-6b5c51e865ef,656724e0-546d-4a39-a58f-7f586c0dd2ca,1038.56,withdrawal,Gregorychester,0,451,80785.02
95c2c485-071a-43c2-ace9-016d58f90c62,75d8299e-13fd-4553-ae8b-6a1260e5ca2f,2172.83,transfer,West Williamshire,0,418,30800.11
cc30cc6c-522c-4d2b-ba4e-28f2b785f880,24aefa7e-641a-4c61-960a-63bccaed39f2,2625.0,withdrawal,Kennethfurt,0,343,37042.62
8a7494e0-1812-4beb-98eb-18075b80738d,124fe2c1-4fd4-45c8-a3b0-8dab9d85cd3b,3260.6,deposit,Jamiefurt,0,375,102154.46
ef77f1eb-ea68-4a4e-8b4e-1cb7840e2a25,11e3e751-20d2-4000-8087-8fa22f726b64,3823.84,transfer,Lake Cindyburgh,0,383,57883.37
1f250085-ba10-4470-86a6-b9f4edef835c,e0dd7285-42c7-4132-9c11-3040a45b9eda,4993.03,transfer,East Jessica,0,453,67606.83
70e9d023-c935-4045-ad10-f4b47944ad41,e3b0b3b3-a42c-41e3-8841-ca2a5aae82b2,4497.9,transfer,West Kyle,0,688,138412.73
3e524ebd-a0f9-49cc-bc58-26feafdf85d5,49336675-0813-466d-946d-ecf4be8b5baf,3815.43,withdrawal,West Matthewville,0,551,100273.85
01a43586-b42e-45ab-b2fe-e1b57defc209,fa32e201-db21-4ce0-86c4-a4a04d07bf83,671.06,withdrawal,Shannonmouth,0,324,93933.54
3148b10f-15b2-4a22-b3b7-04433477be91,2e26d7ff-f615-4b78-b8f5-ace2dfc669e4,1663.47,deposit,Deanside,1,716,49174.84
38774168-cfb4-4e60-ae8d-16230d37e155,a65c4302-4435-4227-bf01-eda8ca365485,496.06,withdrawal,West Sean,0,594,132542.07
c70d50f1-af62-4f80-b944-594cdd639bbe,f9453ca5-929c-43e3-ad05-d0d59fbc53e3,1789.26,deposit,Lake Erin,0,533,90598.12
a0141b94-64ec-4f87-a037-76f87a23024d,a161ab13-ef69-4ac6-9f1f-f8e6df862e87,3867.7,withdrawal,Charleshaven,0,555,111842.91
50e28c8d-6bbc-4007-8ef8-11c6917485dd,9e931d4b-1cf6-4b7f-9381-b02ab2c80939,1743.09,transfer,Smithville,0,639,129062.36
bc87a88f-6d06-481c-988b-e65b3c99b3bf,ad0701c4-919d-4de3-8628-399232d9cda5,4505.09,deposit,Markville,0,597,53013.37
1021b7f6-38dc-4587-be09-de45af5ee596,da92864e-e501-4164-b4ec-fb2717d59d1e,2503.97,transfer,West Christina,0,533,22184.85
28ce07bc-564b-4bca-a864-8e931c43bf89,d695f2e0-519b-4c6f-ab89-a3dd4889752a,4906.52,payment,South Michellemouth,0,449,44720.28
8f921515-4a28-4e1e-a4cf-abe9d157e8b4,fafca2d8-fc35-4ad4-a430-6a338d4f62eb,3686.17,transfer,West Evelynland,0,590,122401.45
bfb64cbe-beb5-4b54-a96a-d010c124bcac,b5109e4e-6727-4609-9d49-d2a0f88d091c,2443.59,deposit,South Matthew,0,521,20588.9
21f3bfe6-0cce-435e-bf30-c40eec3072c9,d3cfd808-68b1-4265-838b-fdfcb0f193f0,164.21,deposit,Lisaton,0,683,80458.79
b5a76544-5c7a-41f4-a40b-c5f17b182592,5ab0565e-ebec-4852-a323-f22f6ef0fb23,4552.01,deposit,Baldwinside,0,489,37524.8
91d5b485-874c-4937-9a37-e91afad65dbf,054b6bff-2c55-49cd-b79b-58dd0ea7abdf,457.67,withdrawal,Port Mark,0,798,119236.72
a6b40524-f35c-44fe-b545-64592a48ffb0,5aaca830-e305-431c-9682-9661dfdbbe50,4029.68,deposit,Grimesport,0,543,50115.61
2154b6b4-9933-469c-a151-cda394c9c4b3,397802b0-b07a-4fca-838d-a71786cfda12,4875.29,payment,Adamfort,0,573,102104.93
8a80e676-ede4-49d4-8fdb-22fbc79d02e2,f31b4af2-b1af-461d-bd5f-43a4cf764154,2528.35,transfer,Nancystad,0,768,115637.04
66807fc2-7c75-4bec-9c86-fdce161eae0c,e800ca8d-2ab3-40a1-8191-7ac48d410133,3049.6,payment,North Kaitlinview,0,780,60853.12
8454f438-e512-40b3-9f9d-d514d7c277c2,f2c52ee3-cf0f-49a1-a352-ae2ef8738210,3589.43,deposit,Lake Rebeccafurt,0,472,121984.49
43d02fa7-39d2-4c27-81f8-0800baf66f93,0ede4ab4-e57e-4655-8d16-95e019e8b581,1621.49,withdrawal,Port Andrew,0,630,40479.4
97028a74-08b1-49cc-a81a-f76b972de78c,b9a6fdcc-938f-4bf6-a216-f20a35f5d8b1,2376.19,deposit,North Stacy,0,559,27052.76
f4650cd5-9f75-49a1-ba58-de73a7351831,9967fe16-7eeb-43fc-a658-26677f5f4324,3541.99,payment,Masonport,0,760,107530.79
9f2136d0-113e-4912-b2ce-9c8f3d80e228,08d95f9a-2948-4741-b0ea-1f0b2f7f5024,144.58,withdrawal,Boyerside,0,430,27817.32
143e9427-6eb1-4fbc-9c4e-a5f187471e1a,b1821b22-d8ae-47d6-801c-99034496e1ad,3748.38,transfer,Pattonton,0,495,25003.69
13359e00-5cc8-4a8b-afb6-31ca07d38187,06f511be-1f7e-41a5-90dd-a4c2193ef4a6,2180.39,payment,West Edwardburgh,0,311,86317.7
2a51600e-aa3f-40b0-a8b8-2751a573b1e2,1ddb83ed-be6c-41d0-9fa4-e450e920c34e,3394.72,payment,Port Janet,0,756,72936.75
7659e107-bc52-426a-a392-d21af99988ff,76d205a0-42f7-4c83-833e-814f8e6015f8,4688.46,transfer,North Natasha,0,616,68418.34
03666f4f-84ba-4d67-aa8a-c32a38ab6767,f4e8b2f4-acd2-4eaa-b4ba-1671d6d66ec2,2221.83,payment,North Walterhaven,0,682,124291.88
3e8ff7c2-c509-4cfc-b4a2-39c443aea7e0,1622dade-e289-43de-a92d-1a28e68d3061,3530.45,deposit,West Kennethland,0,804,80832.51
4b1fe28d-5363-44e8-baa8-c9d5c760a4e3,abe03397-654d-4dff-91cc-eccd53c09f41,172.6,transfer,West Maria,0,389,112707.05
4a1ec1ce-8bcd-4084-bea9-f74195bafb8b,8dacb6af-d233-476c-a6fc-66c66340ba1d,1848.84,deposit,Griffinland,0,758,104588.6
c899fdac-fee9-4dea-897b-f8e2cdcf990c,cd8f9b8c-c62c-4f5a-90b8-c3f4b9135cfb,4430.11,transfer,Knappland,0,665,84719.62
7038fa5b-4e70-4dbb-9ac1-df9546aab4fd,c9461d85-19dd-44f6-9e37-81193a58b27d,1193.89,transfer,Ricemouth,0,619,76061.13
0a9c8c5a-d9e2-4028-900d-7de6f133dc3d,fafc656a-c369-4e96-9d1e-ff99b4b4d5d0,2835.18,withdrawal,Rubioside,0,797,120557.67
4362a2c4-a85c-4040-99fd-f7a92f6db209,9b250586-bb24-4bf9-abb5-9ebb78d639a1,1170.31,payment,Lindachester,0,803,56812.34
bb1e3e5e-f13c-47b5-8f91-ce52e57fc2cf,0c39d18c-cc23-4bf2-876c-7a65ee2c816f,3721.4,payment,North Kathymouth,0,655,122276.69
99e11891-bce3-4864-b63b-101c11d4daab,2af8a691-d68c-4c84-b657-243d5042ea7f,2940.49,payment,Kellychester,0,441,50840.31
114fa07d-cae4-4e55-9adf-f599cf60d48e,fb2f1791-bff2-4cbc-8ed0-f2f4f44cea3f,74.12,withdrawal,Mejiafort,0,639,59455.99
7fd57bee-3cb4-49bd-82d8-cf9a63640776,4dfb4baf-e183-4e7e-ae5c-0a17afb7dca9,422.55,transfer,Jesuston,0,494,115815.17
e64cc42b-8403-402c-bdbd-69d5b212d80f,9f825eab-746c-4de2-9f3c-5f8c64f7fa9e,2270.92,withdrawal,Taylorview,0,565,93285.72
427cf0b8-5cd7-471b-bc7d-871ea5d9a7d7,757b7d02-e87b-4e58-8876-4ce9459062c7,135.27,withdrawal,Patrickhaven,1,484,102282.93
f72aa094-54f8-46fd-930c-c3299547cf4c,58fb00c4-0997-47cd-b40f-015be49af77f,3970.81,transfer,Port Christopherfort,0,781,71514.67
151c264e-61f9-4aad-910c-f845041ed396,0198bce2-ec0c-4f8b-9c58-ccf4f186d293,3769.01,withdrawal,Daltonhaven,0,773,121752.71
dff5c0fc-4196-4b8d-8807-4bd3b9105ee2,6c98375d-5bbb-4aff-b6ef-8ff76d6327bd,3156.0,withdrawal,Lake Annetteville,0,474,81967.43
11d3c3fa-1a79-4059-a5fd-acbecb4f48b2,c571e016-9b74-44fe-a6c1-e409d84b67a2,4165.93,withdrawal,Lake Michael,0,720,32052.0
c2d9caec-b587-4d92-be58-e9b3644aa99a,c609ac4c-2c62-45db-967d-5c8fd703265c,2976.99,payment,East Steven,0,443,77153.52
c300e666-6e0e-435f-a3ec-22894355bd8d,dde5539d-b9f2-4f3e-b903-31f2dba9af2a,2952.24,deposit,West Sarahstad,0,780,117118.96
a3463f99-5643-4463-9396-02543808e015,feeb0c50-bd54-45db-90b5-d2fd1c361c88,3038.51,deposit,Aarontown,0,838,129727.67
cef373d1-3053-4902-91ef-1d18cb453e8b,f4648dd3-5a63-4d00-ac15-973b39d59d8a,2007.86,transfer,Lake Kyle,0,623,146239.42
44ccfb4b-bb95-438e-bdde-7fbeee8cb975,0660bc11-667b-4716-b840-f8801c0d8dd6,595.62,transfer,East Royberg,0,351,76974.75
2ee2cc62-2e34-4304-b85c-b7fa0b56842b,6adb423c-f5db-4ecd-a72a-42a8e328e659,4271.42,withdrawal,Debratown,0,306,137889.98
86693343-2803-459f-8b40-f8cc649b6247,0cff1882-05cc-4e78-aff6-e02f69e9de72,2668.35,withdrawal,Lindamouth,0,440,52799.21
46f9e27e-0566-4944-9ea1-edf5c3f15468,00356360-96ed-43d8-8826-dfe68b1f98c2,4814.37,deposit,Port Gregory,0,529,41062.12
78480843-46ac-44c6-8d83-c1d476949f19,ddc3623d-51b1-4c5c-b571-bf6f83975fe1,1068.57,withdrawal,East Brentchester,0,660,135080.59
2766bbd2-1a97-4b16-becd-cc990b2ce74d,1835cf9a-496e-4e53-aae5-4912385fe5c2,77.71,deposit,Port Shannonhaven,0,411,110757.66
d7d719fa-cf7e-4122-88b3-4e4338d577c9,00f7babe-4498-48d1-b8f4-c3c09e5b0f81,4386.66,payment,Christopherborough,0,501,56042.26
c2bf23f0-0aac-4a86-8d1e-4649f7176a53,d53f30da-f8c5-401c-ba9d-9f7deb3a36ec,3923.79,withdrawal,Ramirezmouth,0,526,93164.0
c1a469ae-266e-4aad-8a79-db9fd318a220,fdc985db-dfea-4bb5-8fa5-f7d21e363bee,2732.4,withdrawal,Brianborough,0,622,112398.08
b5c300aa-c81a-46ab-a582-970bef0da373,dd684e5e-57a0-4856-84f1-170a810bab5e,3257.26,transfer,Lake Carol,0,845,22163.61
c8590380-84d1-4ead-9b6d-65aff3a72e4b,73848c10-7410-42e4-bf9b-1a9b8f73fa91,752.5,withdrawal,Lake Jessica,0,747,61486.98
6efbcc9f-7ccf-4f3d-a3ba-4597d4bcdb38,9618817c-e11f-4f5e-bc42-a393be786c77,2724.57,deposit,Pricechester,0,731,46909.76
e611ea83-8345-427b-9191-fd1bc176a31b,70ba0557-b815-41e6-8513-35645b468a35,1515.59,deposit,Lewisside,0,363,52894.7
61ebb87c-ecde-4b1b-9395-9e5f209a5f38,8c1540bf-bf72-4da7-a44e-bcaad42e42f9,1779.09,withdrawal,Smithport,0,816,49843.68
2b89ac8f-2b85-4f8f-bc36-05488518f066,9d5bf7b3-b913-41f7-8d41-da916e0487ec,3554.39,payment,Liuberg,0,818,58953.47
1b6c1271-f217-4f4c-b5cb-3c8d0ca4a490,3f7d23a8-d958-4d1d-943c-47da73cd4025,3154.85,deposit,Pruittmouth,0,740,118918.5
299566da-3c8d-42ee-93da-d35e0613f413,0a1d23de-eb71-4d16-8c31-9e556602e14b,2213.21,transfer,Lake Tyler,0,628,103166.3
174b8faa-a7a1-4580-9973-2fb9178818f5,24cc943f-979d-4321-a9f9-320130f85623,3506.5,withdrawal,Rebeccaberg,0,620,100060.21
f6b0c748-58de-4f33-a8b5-ac7bb61a2c27,caa33a57-835e-4537-8a9b-ed2c5be1e7f0,610.26,transfer,Port Corychester,0,722,141424.89
1dbbc091-3e6d-4f89-9bf1-db50f45380df,c5907a06-263e-45f7-be1b-978f13bba520,4230.99,deposit,Port Maryfurt,0,433,48423.47
ce8b613e-ba05-48e1-a2fb-abe2211827c1,69bcd29b-5460-4196-bf79-4c7670432666,904.59,payment,Stevenbury,0,345,97000.08
9aa3e255-836a-402b-b8f7-34c3034dc6eb,e569011d-3136-4bfd-a3b6-fd6236216148,2747.79,transfer,Dixonside,0,771,75041.39
78338020-3255-4a36-a28b-1b5d4aad7cdb,62d379a1-0043-4a47-bb72-c222c9808961,783.52,payment,Wendytown,0,342,92028.34
88d9e319-4bd5-43a7-aa62-e8a72bffdb4d,eaae3640-7a22-4c1f-b155-76dd7adb2283,4683.65,withdrawal,West Erika,0,490,49435.07
107a60df-2305-410a-a71b-daf0bdc74001,8dfd76ea-c42a-4065-befa-bc587edc1a36,328.49,transfer,Taylorport,0,371,79723.03
2e6aaad7-1c73-4500-8f99-6dee2db0e5f4,7fe30353-84dd-45c9-a2f7-3331ff54b734,4571.29,payment,Lake Michael,0,675,138284.15
11b4a5dd-9515-4a11-bc93-60edff7db353,a833262a-fcd9-46db-95d3-47b2df7c995b,1009.69,withdrawal,West Charlesstad,0,373,49779.14
d01a6f38-c9d5-4e78-88c0-16d7d7464085,2c366221-d15b-424d-9497-cb2a31022a7b,1358.15,deposit,West Kevin,0,546,56075.33
3a446ae7-7760-4dea-a096-f441f5a76202,52b27dfe-e653-4ba8-b69a-5bcf6449a5f2,4800.2,deposit,North Jennifer,0,633,76887.02
afd56966-e158-435b-9c1b-2f82a14c66bf,9fe60e4c-4521-483e-bdd2-ce8d55f2b12f,3522.15,withdrawal,South Molly,0,530,91081.71
